,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
325,3.4719,3.5193,3.5429,3.4892,3.4743,3.4207,3.399,3.4526,3.4712,3.5289,3.554,3.4905,3.4759,3.4117,3.3857,3.4489,3.4709
326,3.4728,3.5199,3.5441,3.492,3.4762,3.4219,3.4002,3.4551,3.4728,3.5348,3.5559,3.4936,3.4771,3.413,3.3866,3.4523,3.4722
327,3.4719,3.5267,3.5453,3.4917,3.4768,3.4238,3.3981,3.4539,3.4716,3.5323,3.5584,3.4917,3.4771,3.4105,3.3854,3.4499,3.4709
328,3.4762,3.527,3.5491,3.4945,3.4802,3.4269,3.4002,3.4548,3.4762,3.537,3.5615,3.4979,3.4809,3.417,3.3875,3.4536,3.4756
329,3.4722,3.5233,3.5484,3.4911,3.4778,3.4244,3.395,3.453,3.4731,3.5295,3.5605,3.4945,3.4771,3.413,3.3816,3.4474,3.4728
330,3.475,3.5261,3.5487,3.4923,3.4784,3.4229,3.3981,3.4551,3.474,3.537,3.5608,3.4964,3.4778,3.412,3.3851,3.448,3.4722
331,3.4747,3.5249,3.5487,3.4926,3.4781,3.4232,3.3984,3.4536,3.4743,3.5367,3.5593,3.4948,3.4784,3.4173,3.3847,3.448,3.4731
332,3.474,3.5258,3.5456,3.4911,3.4768,3.4238,3.3978,3.4539,3.4719,3.5351,3.5587,3.4948,3.4774,3.412,3.386,3.4514,3.4731
333,3.475,3.5239,3.5525,3.4951,3.4793,3.4238,3.399,3.4526,3.4753,3.5351,3.5633,3.497,3.4799,3.4139,3.3851,3.4508,3.475
334,3.4762,3.5267,3.5525,3.4976,3.4805,3.4229,3.3971,3.4539,3.4756,3.5367,3.5642,3.5001,3.4805,3.4142,3.3841,3.4489,3.4756
335,3.4771,3.5292,3.554,3.4967,3.4809,3.4241,3.3975,3.4548,3.4759,3.5398,3.5664,3.5019,3.4812,3.4126,3.3835,3.4486,3.4762
336,3.4734,3.5233,3.5503,3.4926,3.4781,3.4216,3.3978,3.4539,3.475,3.5311,3.5596,3.4976,3.4771,3.4136,3.386,3.4486,3.4743
337,3.4774,3.527,3.5549,3.4982,3.4824,3.4229,3.3975,3.4551,3.4768,3.5398,3.5673,3.5004,3.4821,3.4182,3.3832,3.4502,3.4765
338,3.4771,3.5286,3.5543,3.4976,3.4809,3.4241,3.3996,3.4548,3.4762,3.5394,3.5664,3.4995,3.4815,3.4145,3.3823,3.4511,3.4765
339,3.4743,3.5295,3.5491,3.4951,3.4774,3.421,3.3996,3.4557,3.475,3.5336,3.5615,3.496,3.4787,3.4148,3.3866,3.452,3.4731
340,3.4747,3.5295,3.5522,3.4967,3.4799,3.4216,3.3971,3.4545,3.4756,3.5398,3.563,3.4973,3.4787,3.4145,3.3841,3.4505,3.4756
341,3.4765,3.5292,3.5515,3.4948,3.4799,3.4263,3.3996,3.4536,3.4759,3.5379,3.563,3.4982,3.4793,3.4145,3.3847,3.4499,3.4759
342,3.4762,3.5298,3.5528,3.4964,3.4799,3.4235,3.3987,3.4542,3.4762,3.5385,3.5661,3.4995,3.4815,3.4148,3.3844,3.4514,3.4762
343,3.4753,3.5295,3.5506,3.4945,3.4802,3.4226,3.3996,3.4542,3.4759,3.5351,3.563,3.4979,3.479,3.413,3.3857,3.452,3.475
344,3.4796,3.5351,3.559,3.5004,3.4843,3.4272,3.3984,3.4579,3.479,3.541,3.5711,3.5041,3.484,3.4157,3.3851,3.4533,3.4784
345,3.4784,3.5311,3.5571,3.4988,3.4818,3.4244,3.3975,3.4542,3.4784,3.536,3.568,3.5026,3.4827,3.417,3.3823,3.4486,3.4778
346,3.4827,3.5367,3.5652,3.5069,3.4864,3.43,3.394,3.4526,3.4815,3.5466,3.5773,3.5106,3.4864,3.4157,3.3795,3.448,3.4805
347,3.4784,3.5295,3.5546,3.5007,3.4815,3.4238,3.3987,3.4542,3.4774,3.5404,3.5673,3.5007,3.4815,3.4154,3.3844,3.4517,3.4778
348,3.484,3.5391,3.5667,3.5084,3.4877,3.4266,3.3968,3.4526,3.4827,3.5447,3.5785,3.5112,3.488,3.417,3.3823,3.4502,3.4824
349,3.4858,3.5432,3.5704,3.5115,3.4895,3.4288,3.3968,3.4526,3.484,3.5447,3.5835,3.5131,3.4905,3.4204,3.3816,3.4464,3.4846
350,3.4874,3.5419,3.5714,3.5134,3.4914,3.4328,3.4006,3.4598,3.4861,3.5534,3.5841,3.5143,3.4914,3.421,3.3851,3.4526,3.4864
351,3.4836,3.5391,3.5633,3.5088,3.4886,3.4285,3.399,3.4585,3.4818,3.5441,3.5773,3.5081,3.4886,3.4241,3.3829,3.4526,3.4824
352,3.4852,3.5425,3.5704,3.5125,3.4908,3.43,3.3984,3.4582,3.4852,3.5515,3.5841,3.5131,3.4905,3.4223,3.3823,3.4486,3.4852
353,3.4861,3.5385,3.5692,3.5088,3.4902,3.4294,3.3987,3.4585,3.4861,3.5518,3.5832,3.5115,3.4914,3.4235,3.3838,3.4526,3.4849
354,3.4898,3.5472,3.5757,3.5153,3.4945,3.4319,3.3984,3.4592,3.4877,3.5562,3.5906,3.5205,3.4939,3.4219,3.381,3.4489,3.4889
355,3.4864,3.5435,3.5695,3.5084,3.4902,3.4319,3.4009,3.4588,3.4861,3.5528,3.5822,3.5103,3.4905,3.4219,3.3857,3.4508,3.4852
356,3.4886,3.5472,3.576,3.5153,3.4939,3.4337,3.4006,3.4585,3.4895,3.5543,3.5897,3.5181,3.4942,3.4232,3.3838,3.4554,3.4895
357,3.4917,3.5441,3.5779,3.5181,3.496,3.4353,3.3999,3.4613,3.4911,3.5574,3.5934,3.5212,3.4964,3.4226,3.3832,3.4548,3.4908
358,3.4917,3.5515,3.5804,3.5177,3.4957,3.4328,3.3987,3.4604,3.4905,3.5602,3.5934,3.5221,3.4964,3.426,3.3829,3.4511,3.4908
359,3.4889,3.5456,3.5717,3.5119,3.4911,3.435,3.4021,3.461,3.4883,3.554,3.5859,3.5143,3.4936,3.4229,3.3875,3.4567,3.4886
360,3.4895,3.5407,3.5732,3.5106,3.4929,3.4343,3.4033,3.4607,3.4889,3.5568,3.5863,3.514,3.4939,3.4198,3.3885,3.4588,3.4886
361,3.4942,3.5497,3.5841,3.5196,3.4988,3.435,3.4009,3.4626,3.4936,3.5559,3.5984,3.5233,3.4995,3.4241,3.3838,3.4557,3.4933
362,3.4982,3.5553,3.5906,3.5255,3.5029,3.4381,3.4021,3.4654,3.4976,3.5686,3.6052,3.5305,3.5026,3.4278,3.3841,3.4588,3.4973
363,3.4982,3.554,3.59,3.527,3.5026,3.4384,3.403,3.4672,3.4976,3.568,3.6033,3.5277,3.5035,3.426,3.3863,3.4579,3.4976
364,3.4976,3.5593,3.5897,3.5252,3.5022,3.4409,3.4033,3.4672,3.4979,3.5636,3.6036,3.5295,3.5035,3.4272,3.386,3.4595,3.497
365,3.4988,3.5553,3.5884,3.5252,3.5026,3.4409,3.4055,3.4697,3.4979,3.5646,3.6024,3.5286,3.5038,3.4288,3.3888,3.4632,3.4976
366,3.4988,3.5596,3.5884,3.5243,3.5035,3.4399,3.4043,3.4669,3.4973,3.567,3.603,3.5239,3.5044,3.4306,3.3875,3.4607,3.4973
367,3.505,3.5633,3.6024,3.5339,3.5106,3.4433,3.4027,3.4675,3.5047,3.577,3.6179,3.5398,3.5103,3.4325,3.3844,3.4626,3.5032
368,3.5053,3.5636,3.6008,3.532,3.5106,3.4461,3.4064,3.4716,3.505,3.5729,3.6154,3.5376,3.5112,3.4337,3.3894,3.4672,3.5044
369,3.51,3.5723,3.6061,3.5376,3.5143,3.4505,3.4089,3.474,3.5088,3.5807,3.621,3.5429,3.515,3.4356,3.3916,3.4694,3.5084
370,3.5075,3.5701,3.6042,3.5357,3.5131,3.4452,3.4074,3.4753,3.5078,3.5791,3.6197,3.5416,3.5134,3.4381,3.3894,3.4663,3.5075
371,3.5106,3.5704,3.6104,3.5394,3.5159,3.4489,3.4071,3.4747,3.5106,3.5776,3.6253,3.5456,3.5165,3.4381,3.3894,3.4666,3.51
372,3.5146,3.577,3.616,3.545,3.5208,3.4474,3.4095,3.475,3.5146,3.5921,3.6315,3.5525,3.5208,3.439,3.3909,3.4688,3.5143
373,3.5196,3.5801,3.6185,3.5503,3.5239,3.4573,3.4148,3.4849,3.519,3.5934,3.634,3.5537,3.5252,3.4452,3.3978,3.4774,3.519
374,3.5184,3.5782,3.6173,3.5497,3.5221,3.4573,3.4133,3.4821,3.5162,3.5925,3.6321,3.5528,3.5224,3.4406,3.395,3.4762,3.5171
375,3.5165,3.5776,3.6166,3.5469,3.5224,3.4539,3.4148,3.4833,3.5174,3.5921,3.6315,3.5515,3.5236,3.4421,3.3971,3.4759,3.5162
376,3.5202,3.5859,3.6213,3.5494,3.5249,3.4536,3.4142,3.4815,3.519,3.5943,3.6371,3.5553,3.5243,3.4458,3.3962,3.4765,3.5187
377,3.5221,3.5878,3.6222,3.5509,3.5274,3.4579,3.4185,3.4883,3.5218,3.5962,3.6377,3.5562,3.528,3.4468,3.4009,3.4846,3.5224
378,3.5239,3.585,3.6253,3.5534,3.5289,3.4607,3.4167,3.4849,3.5227,3.6002,3.6405,3.5602,3.5298,3.4455,3.3984,3.4812,3.5227
379,3.5286,3.5956,3.63,3.5587,3.5332,3.4644,3.4219,3.492,3.5277,3.6008,3.6464,3.5649,3.5345,3.4508,3.4037,3.4861,3.528
380,3.5274,3.5918,3.6275,3.5565,3.5323,3.4632,3.4232,3.4933,3.5274,3.5993,3.6421,3.5611,3.5332,3.4489,3.4068,3.4871,3.5258
381,3.5317,3.6002,3.6362,3.5618,3.5382,3.465,3.425,3.4964,3.5326,3.608,3.6517,3.5692,3.5388,3.4533,3.4068,3.4914,3.5317
382,3.536,3.6021,3.639,3.568,3.5416,3.4681,3.4297,3.5004,3.5363,3.6139,3.6554,3.5723,3.5429,3.4585,3.4099,3.4933,3.5357
383,3.5391,3.6073,3.6418,3.5686,3.5438,3.4734,3.4312,3.5026,3.5382,3.6151,3.6582,3.5732,3.5444,3.4592,3.4123,3.4951,3.5373
384,3.5391,3.608,3.6455,3.5717,3.5472,3.4722,3.4343,3.5057,3.5413,3.6173,3.6613,3.5754,3.5478,3.4607,3.4148,3.5001,3.541
385,3.5494,3.6135,3.6532,3.5801,3.554,3.4805,3.4396,3.5103,3.5487,3.6259,3.6703,3.5838,3.5553,3.4716,3.4216,3.5029,3.5484
386,3.5525,3.6207,3.6604,3.5847,3.559,3.4846,3.439,3.5106,3.5525,3.6356,3.6774,3.5912,3.5593,3.4722,3.4201,3.5081,3.5522
387,3.5546,3.6194,3.6616,3.5866,3.5599,3.4858,3.444,3.5181,3.554,3.6337,3.6786,3.5928,3.5618,3.4734,3.4247,3.5125,3.554
388,3.5658,3.6374,3.6765,3.5996,3.572,3.4942,3.4505,3.5249,3.5658,3.6495,3.6945,3.6036,3.5729,3.4833,3.4306,3.5202,3.5658
389,3.5704,3.639,3.6817,3.6042,3.576,3.4988,3.4548,3.5314,3.5704,3.6501,3.6976,3.6073,3.577,3.4855,3.4362,3.523,3.5698
390,3.5714,3.6414,3.6814,3.6049,3.5776,3.5001,3.4585,3.5317,3.5717,3.6554,3.6991,3.6098,3.5782,3.4858,3.4387,3.5292,3.5711
391,3.4548,3.5047,3.5202,3.4709,3.4582,3.408,3.3888,3.4396,3.4542,3.5088,3.5336,3.4728,3.4601,3.3984,3.3748,3.4359,3.4536
392,3.4579,3.5088,3.5261,3.475,3.4616,3.4108,3.39,3.4393,3.4573,3.5119,3.5348,3.474,3.4623,3.3996,3.3785,3.4381,3.4573
393,3.4564,3.5053,3.5233,3.4722,3.4616,3.4068,3.3882,3.4412,3.4554,3.5153,3.5351,3.4743,3.4607,3.4006,3.3761,3.4396,3.4561
394,3.4573,3.5081,3.5267,3.4756,3.4619,3.4095,3.39,3.4421,3.457,3.5168,3.5363,3.4737,3.4598,3.4021,3.3776,3.439,3.4567
395,3.4588,3.5091,3.5236,3.4728,3.4629,3.4123,3.3922,3.4424,3.4567,3.5171,3.5336,3.4731,3.4626,3.4024,3.3789,3.4399,3.457
396,3.4588,3.5088,3.5249,3.475,3.4638,3.4105,3.3922,3.4427,3.4585,3.5181,3.5357,3.474,3.4635,3.404,3.3798,3.4396,3.4573
397,3.4588,3.5119,3.527,3.4728,3.4635,3.4117,3.3919,3.4443,3.4582,3.5184,3.5379,3.4756,3.4629,3.403,3.3801,3.4375,3.4585
398,3.4585,3.5069,3.5224,3.4722,3.4644,3.4099,3.394,3.4458,3.4582,3.5165,3.5342,3.4728,3.4629,3.4006,3.3798,3.4409,3.4585
399,3.461,3.51,3.5289,3.474,3.4647,3.4136,3.3925,3.4446,3.4592,3.5199,3.5398,3.4799,3.4654,3.4021,3.3813,3.4427,3.4607
400,3.4632,3.5146,3.5339,3.4787,3.4675,3.412,3.3913,3.443,3.4626,3.5205,3.5444,3.483,3.4675,3.4049,3.3795,3.4418,3.4623
401,3.4619,3.5112,3.5286,3.4765,3.4647,3.4136,3.3937,3.4474,3.4616,3.5224,3.5413,3.4774,3.4672,3.4037,3.3813,3.443,3.4607
402,3.4626,3.515,3.5339,3.4796,3.4675,3.4142,3.3925,3.4474,3.4632,3.5252,3.5441,3.4824,3.4688,3.4052,3.3804,3.4443,3.4623
403,3.4629,3.5156,3.5314,3.4781,3.4675,3.4117,3.3913,3.4455,3.4619,3.5227,3.5425,3.4796,3.4678,3.4049,3.382,3.444,3.4613
404,3.4619,3.5146,3.5283,3.4768,3.4663,3.4145,3.3947,3.4474,3.4613,3.5212,3.5373,3.4787,3.4663,3.4058,3.3847,3.444,3.4616
405,3.465,3.5122,3.5342,3.4784,3.4691,3.4136,3.394,3.4455,3.4632,3.523,3.545,3.4852,3.4678,3.403,3.3813,3.4399,3.4629
406,3.4644,3.5165,3.5329,3.4778,3.4688,3.4139,3.3922,3.4449,3.4644,3.5236,3.5441,3.4809,3.4681,3.4043,3.3823,3.4409,3.4623
407,3.4654,3.5159,3.5326,3.4805,3.4691,3.4145,3.3971,3.4505,3.4647,3.5246,3.5425,3.484,3.4703,3.4074,3.386,3.4461,3.465
408,3.466,3.5171,3.5385,3.4836,3.4706,3.4151,3.394,3.4477,3.465,3.5267,3.55,3.4846,3.4706,3.4037,3.381,3.4433,3.4663
409,3.4666,3.5134,3.5363,3.4843,3.4712,3.4154,3.3956,3.4489,3.4663,3.528,3.5481,3.4858,3.4709,3.408,3.3832,3.4461,3.4657
410,3.4697,3.5252,3.5441,3.488,3.4737,3.4176,3.3928,3.4486,3.4688,3.5323,3.5553,3.492,3.474,3.4086,3.3804,3.4464,3.4685
411,3.466,3.5184,3.5382,3.4833,3.47,3.4136,3.3944,3.4495,3.4669,3.5261,3.5481,3.484,3.4703,3.4068,3.381,3.4458,3.4654
412,3.4675,3.5208,3.5404,3.4855,3.4712,3.4157,3.3947,3.4508,3.4663,3.5301,3.5503,3.488,3.4719,3.4052,3.3816,3.4455,3.4669
413,3.4685,3.5174,3.541,3.4861,3.4725,3.4164,3.3953,3.4505,3.4675,3.5311,3.5515,3.4867,3.4725,3.4099,3.3829,3.4433,3.4669
414,3.4638,3.5181,3.5329,3.4815,3.4691,3.4148,3.3959,3.4502,3.4641,3.5236,3.5435,3.4802,3.4694,3.4055,3.3851,3.4446,3.4623
415,3.4657,3.515,3.5345,3.4799,3.4691,3.4157,3.3962,3.4502,3.4626,3.5221,3.546,3.484,3.4685,3.4052,3.3835,3.4486,3.4626
416,3.4663,3.5208,3.5379,3.4852,3.4722,3.4173,3.395,3.452,3.4672,3.5289,3.5506,3.4877,3.4731,3.4074,3.3835,3.4455,3.4666
417,3.4647,3.5131,3.5332,3.4846,3.4694,3.4173,3.399,3.4514,3.4647,3.5252,3.5438,3.4815,3.4688,3.4092,3.3869,3.4477,3.4632
418,3.4672,3.5196,3.5373,3.483,3.4719,3.4154,3.3981,3.4495,3.4663,3.5267,3.5491,3.4809,3.4709,3.4083,3.3844,3.4474,3.4669
419,3.4669,3.5184,3.5367,3.4833,3.4725,3.4157,3.3968,3.4508,3.4663,3.5301,3.5491,3.4843,3.4722,3.408,3.3829,3.4489,3.4666
420,3.4716,3.5233,3.5441,3.4889,3.4743,3.4185,3.399,3.4542,3.4706,3.5295,3.5546,3.492,3.4753,3.4102,3.386,3.4508,3.4709
421,3.4685,3.5202,3.5416,3.4861,3.4722,3.4179,3.3937,3.4477,3.4681,3.5311,3.5543,3.4895,3.4737,3.4092,3.3804,3.444,3.4669
422,3.4706,3.5252,3.5453,3.4883,3.4756,3.421,3.3968,3.4514,3.4719,3.5345,3.5562,3.4908,3.4771,3.4105,3.3841,3.4514,3.47
423,3.4703,3.5199,3.5441,3.4892,3.475,3.4164,3.3959,3.4533,3.4697,3.532,3.5565,3.4889,3.4756,3.4102,3.3826,3.4474,3.4706
424,3.4697,3.5239,3.5429,3.4883,3.4737,3.4201,3.3962,3.452,3.4688,3.5317,3.5528,3.4898,3.4753,3.4108,3.3835,3.4483,3.4678
425,3.4706,3.5239,3.5422,3.4867,3.474,3.4173,3.3978,3.4542,3.47,3.5348,3.5528,3.4914,3.4756,3.4133,3.3851,3.4461,3.4706
426,3.4716,3.5255,3.5472,3.4892,3.4765,3.4223,3.3953,3.4499,3.4722,3.5345,3.5593,3.4942,3.4768,3.412,3.3816,3.4455,3.4709
427,3.4731,3.5277,3.5478,3.4898,3.4774,3.4207,3.3975,3.4517,3.4731,3.5305,3.558,3.4945,3.4774,3.4136,3.3851,3.4474,3.4731
428,3.4731,3.5227,3.55,3.4929,3.4771,3.4188,3.3956,3.4533,3.4728,3.5367,3.5618,3.4957,3.4781,3.4126,3.3807,3.4508,3.4716
429,3.4728,3.527,3.5481,3.4911,3.4781,3.4188,3.3971,3.4545,3.4722,3.5363,3.559,3.4936,3.4774,3.4111,3.3847,3.4502,3.4719
430,3.4737,3.5264,3.5478,3.4923,3.4768,3.4229,3.3965,3.4536,3.4731,3.537,3.5602,3.4942,3.4778,3.4142,3.3826,3.4471,3.4728
431,3.4722,3.5258,3.5463,3.4892,3.4765,3.4204,3.3965,3.453,3.4716,3.5363,3.5584,3.4936,3.4771,3.4114,3.3835,3.4486,3.4716
432,3.4743,3.5308,3.5509,3.496,3.4787,3.4198,3.3968,3.4539,3.4719,3.5398,3.5633,3.4967,3.479,3.4092,3.382,3.4468,3.4743
433,3.475,3.5277,3.5546,3.4967,3.479,3.4241,3.3953,3.453,3.4756,3.5367,3.5652,3.4976,3.4796,3.4126,3.381,3.4486,3.4747
434,3.4765,3.532,3.5528,3.4939,3.4802,3.4241,3.3978,3.4533,3.4762,3.5407,3.5652,3.4998,3.4818,3.4142,3.3844,3.452,3.4759
435,3.4722,3.5301,3.5522,3.4954,3.4781,3.4192,3.3937,3.4511,3.4731,3.5404,3.5658,3.4979,3.4784,3.4102,3.3798,3.4446,3.4731
436,3.4774,3.5314,3.5549,3.4985,3.4812,3.4238,3.3971,3.452,3.4762,3.5432,3.5689,3.501,3.4818,3.4157,3.3823,3.4477,3.4759
437,3.4762,3.5314,3.5562,3.4957,3.4805,3.4226,3.3959,3.4545,3.4756,3.5345,3.5664,3.5007,3.4796,3.4111,3.3813,3.4502,3.4759
438,3.4728,3.5239,3.55,3.4923,3.4774,3.4229,3.3937,3.4539,3.4731,3.5329,3.5605,3.492,3.4774,3.4102,3.3832,3.4471,3.4722
439,3.4756,3.5301,3.5518,3.496,3.4784,3.4185,3.3968,3.4536,3.4743,3.5385,3.5633,3.5007,3.4802,3.4148,3.3835,3.4502,3.4728
440,3.4737,3.5317,3.5506,3.4945,3.4793,3.4219,3.3962,3.4511,3.474,3.5388,3.5633,3.4954,3.4796,3.412,3.3826,3.4486,3.474
441,3.4759,3.5314,3.5537,3.4951,3.4784,3.4195,3.3962,3.4548,3.4743,3.5413,3.5649,3.5007,3.4812,3.4126,3.3816,3.4495,3.4734
442,3.4753,3.5295,3.5487,3.4936,3.4793,3.4198,3.3968,3.4545,3.4743,3.5385,3.563,3.4976,3.4778,3.4108,3.382,3.4492,3.4734
443,3.4802,3.5354,3.5596,3.5007,3.4824,3.4269,3.3971,3.452,3.479,3.5419,3.5711,3.5035,3.4836,3.417,3.3823,3.4499,3.4784
444,3.4765,3.5317,3.5577,3.4998,3.4812,3.4229,3.395,3.4508,3.4759,3.5379,3.5704,3.5029,3.4824,3.4117,3.3795,3.4483,3.4774
445,3.4821,3.5342,3.5667,3.5066,3.4874,3.4288,3.3959,3.4536,3.4818,3.545,3.5791,3.5088,3.4867,3.4154,3.3804,3.4495,3.4815
446,3.4774,3.5339,3.5562,3.4988,3.483,3.4201,3.3984,3.4517,3.4765,3.5425,3.5686,3.5032,3.4812,3.4133,3.3826,3.4492,3.4753
447,3.484,3.5404,3.5673,3.5069,3.4877,3.4275,3.3953,3.4545,3.4833,3.5444,3.5813,3.5115,3.4886,3.4185,3.381,3.4468,3.4833
448,3.4858,3.5432,3.572,3.5112,3.4908,3.4285,3.3962,3.4548,3.4855,3.5546,3.5853,3.5156,3.4914,3.4173,3.3801,3.4502,3.4846
449,3.4874,3.545,3.5726,3.5153,3.4923,3.4334,3.3999,3.4607,3.4867,3.554,3.5856,3.5153,3.4929,3.4219,3.3844,3.4505,3.4864
450,3.4827,3.5388,3.5658,3.5057,3.4874,3.4269,3.3987,3.4582,3.4821,3.5463,3.5782,3.5078,3.4889,3.4185,3.3832,3.4533,3.4827
451,3.4864,3.5435,3.5701,3.51,3.4908,3.4303,3.3975,3.457,3.4861,3.5522,3.585,3.5125,3.4902,3.4213,3.382,3.4539,3.4849
452,3.4846,3.5435,3.5714,3.5106,3.4908,3.4309,3.3981,3.4579,3.4849,3.5553,3.5838,3.5131,3.4898,3.4195,3.3829,3.4545,3.4843
453,3.4902,3.5487,3.5791,3.5196,3.4942,3.4309,3.3975,3.4576,3.4895,3.559,3.5918,3.5193,3.4957,3.4232,3.3813,3.4548,3.4892
454,3.4855,3.5425,3.5698,3.5097,3.4911,3.4281,3.3999,3.4613,3.4843,3.5518,3.5825,3.5112,3.4902,3.4216,3.3847,3.4564,3.4852
455,3.4902,3.5484,3.5766,3.5146,3.4942,3.4331,3.3993,3.4604,3.4892,3.5593,3.589,3.5168,3.496,3.4238,3.3841,3.4523,3.4886
456,3.492,3.5522,3.5813,3.5196,3.4964,3.435,3.3996,3.4626,3.4914,3.5605,3.5949,3.5227,3.4973,3.4204,3.3835,3.4523,3.4911
457,3.4917,3.5515,3.5819,3.5177,3.496,3.435,3.3975,3.4588,3.492,3.5574,3.5956,3.5202,3.4964,3.4241,3.3813,3.4542,3.4908
458,3.488,3.5469,3.5729,3.5119,3.4917,3.4309,3.4002,3.4619,3.4867,3.5553,3.585,3.5128,3.4929,3.4232,3.3847,3.4579,3.4852
459,3.4898,3.5463,3.5732,3.5112,3.4926,3.4309,3.4021,3.4638,3.4874,3.5593,3.5872,3.5162,3.4939,3.4219,3.386,3.4588,3.4889
460,3.4945,3.5515,3.5859,3.5224,3.4988,3.4371,3.3993,3.4629,3.4933,3.5664,3.599,3.5224,3.4998,3.4263,3.3838,3.4561,3.4939
461,3.4988,3.5562,3.5925,3.528,3.5041,3.4384,3.4021,3.4663,3.4988,3.5673,3.6052,3.5308,3.505,3.4275,3.3847,3.461,3.4985
462,3.4979,3.5537,3.5912,3.5261,3.5029,3.4384,3.4015,3.4663,3.4982,3.5698,3.6061,3.5301,3.5029,3.4294,3.3844,3.4582,3.4973
463,3.4982,3.5605,3.5915,3.5252,3.5026,3.439,3.4027,3.465,3.4985,3.5655,3.6042,3.5326,3.5038,3.4266,3.3866,3.4607,3.4973
464,3.4979,3.5584,3.5894,3.5249,3.5029,3.439,3.404,3.4694,3.4973,3.5655,3.603,3.5292,3.5029,3.4297,3.3882,3.4629,3.4967
465,3.4985,3.5565,3.59,3.5249,3.5044,3.4368,3.404,3.4697,3.4985,3.5695,3.6036,3.5264,3.5047,3.4269,3.3872,3.4604,3.4967
466,3.5066,3.567,3.6042,3.5354,3.5119,3.443,3.4058,3.4725,3.5063,3.581,3.6191,3.5413,3.5125,3.4316,3.3872,3.4663,3.5063
467,3.5047,3.5686,3.6011,3.5339,3.5103,3.4399,3.404,3.4722,3.5041,3.5742,3.6157,3.537,3.5097,3.434,3.3863,3.4638,3.5038
468,3.5091,3.567,3.6042,3.5394,3.5146,3.4477,3.408,3.4759,3.5091,3.5825,3.6191,3.5429,3.5146,3.434,3.3919,3.4716,3.5078
469,3.5063,3.5726,3.6055,3.5363,3.5115,3.443,3.4058,3.4709,3.5053,3.5804,3.6201,3.5435,3.5137,3.4343,3.3875,3.4688,3.5063
470,3.5112,3.576,3.612,3.5413,3.5168,3.4502,3.4071,3.4759,3.5106,3.5828,3.6266,3.5478,3.5181,3.4384,3.3872,3.4694,3.5109
471,3.5143,3.5819,3.6179,3.5453,3.5199,3.4486,3.4049,3.4762,3.5128,3.5912,3.6331,3.5515,3.5196,3.4368,3.3863,3.4685,3.5134
472,3.5162,3.5844,3.617,3.5469,3.5221,3.4542,3.4117,3.4809,3.515,3.589,3.6328,3.5506,3.5227,3.4415,3.3944,3.4743,3.5159
473,3.5168,3.5766,3.6188,3.5466,3.5227,3.4508,3.4114,3.4812,3.5168,3.5965,3.6334,3.5503,3.5233,3.4433,3.3913,3.4725,3.515
474,3.5162,3.5828,3.6151,3.5469,3.5208,3.4523,3.413,3.4815,3.5156,3.5949,3.63,3.5494,3.5224,3.4362,3.395,3.4774,3.5156
475,3.5177,3.5866,3.6213,3.5484,3.5246,3.452,3.4114,3.483,3.5177,3.5962,3.6368,3.5556,3.5239,3.4427,3.3925,3.4768,3.5177
476,3.5224,3.5866,3.6244,3.5543,3.5274,3.4551,3.4151,3.4843,3.5215,3.6011,3.6393,3.5553,3.5283,3.4418,3.3965,3.4796,3.5212
477,3.5227,3.5878,3.6269,3.5543,3.5292,3.4573,3.4154,3.488,3.5218,3.603,3.643,3.5593,3.5292,3.4458,3.3968,3.4768,3.5224
478,3.5295,3.5956,3.6337,3.5615,3.5348,3.4619,3.4207,3.4929,3.5277,3.6108,3.6495,3.5646,3.5357,3.4533,3.4024,3.4861,3.5289
479,3.5277,3.5959,3.6303,3.5593,3.5345,3.4592,3.4229,3.4964,3.528,3.6042,3.6464,3.5618,3.5339,3.4502,3.403,3.4902,3.5283
480,3.5336,3.6033,3.6374,3.5646,3.5407,3.4672,3.4269,3.4988,3.5342,3.6092,3.6529,3.5686,3.5398,3.4564,3.408,3.4905,3.5332
481,3.5382,3.6089,3.6424,3.5686,3.5444,3.4722,3.4328,3.505,3.5388,3.6197,3.6585,3.5723,3.5453,3.4607,3.4133,3.4951,3.5391
482,3.5404,3.6064,3.6452,3.5704,3.5472,3.4737,3.4334,3.5041,3.5404,3.6207,3.6613,3.5742,3.5472,3.4616,3.4136,3.4995,3.5404
483,3.5425,3.6132,3.6461,3.5723,3.5487,3.4743,3.434,3.5063,3.5413,3.6207,3.6638,3.5773,3.5487,3.4626,3.4151,3.5007,3.5419
484,3.5466,3.616,3.6535,3.5791,3.5528,3.4796,3.435,3.5088,3.5463,3.6281,3.6703,3.5835,3.5531,3.4654,3.4145,3.5022,3.5456
485,3.5522,3.625,3.6607,3.5853,3.559,3.4821,3.4387,3.5131,3.5515,3.6368,3.6774,3.5887,3.5587,3.4709,3.4195,3.5075,3.5518
486,3.554,3.6256,3.6616,3.5869,3.5593,3.4846,3.4415,3.5174,3.5534,3.6368,3.6783,3.5887,3.5608,3.4694,3.4229,3.5112,3.5534
487,3.5655,3.639,3.6786,3.5996,3.5717,3.4914,3.4458,3.5249,3.5649,3.6514,3.6963,3.6052,3.5723,3.4781,3.4263,3.5174,3.5639
